# timestamp, x, y, z, qx, qy, qz, qw
243121560.78039017,99.79280157969727,-0.06432440631759455,100.20719842030273,-0.6533507847274128,0.6537720570572682,0.27000812423914283,-0.2698341385963638
243621810.9054527,99.79211237432804,-0.059711558219056916,100.20788762567196,-0.6533668250670379,0.6537578902759837,0.2699996307351331,-0.2698381222262811
244122061.03051525,99.79147451345034,-0.05508396244332522,100.20852548654966,-0.6533828442892656,0.6537436050612211,0.2699912852896153,-0.26984229375264535
244622311.15557778,99.79088815460432,-0.05044276192303628,100.20911184539568,-0.653398838407411,0.6537292049654316,0.26998308996440384,-0.2698466521496667
245122561.2806403,99.79035344260996,-0.04578910295041403,100.20964655739004,-0.6534148034408871,0.6537146935700074,0.269975046784011,-0.2698511963452253
245622811.40570286,99.78987050953158,-0.04112413489631176,100.21012949046842,-0.6534307354162112,0.6537000744843786,0.26996715773514973,-0.2698559252211294
246123061.53076538,99.78943947464491,-0.03644900992310664,100.21056052535509,-0.653446630368028,0.6536853513450875,0.2699594247662381,-0.2698608376133916
246623311.65582788,99.7890604444078,-0.0317648827028321,100.2109395555922,-0.6534624843401091,0.6536705278148718,0.2699518497869215,-0.2698659323125082
247123561.7808904,99.78873351243378,-0.027072910129287208,100.21126648756622,-0.6534782933863703,0.6536556075817261,0.26994443466759804,-0.2698712080637585
247623811.90595296,99.7884587594692,-0.02237425103501346,100.2115412405308,-0.6534940535718674,0.6536405943579731,0.26993718123896077,-0.26987666356750745
248124062.0310155,99.78823625337311,-0.017670065905092444,100.21176374662689,-0.6535097609737982,0.6536254918793184,0.2699300912915461,-0.26988229747952314
248624312.15607804,99.7880660491005,-0.012961516587805729,100.2119339508995,-0.653525411682511,0.653610303903893,0.26992316657528853,-0.26988810841130895
249124562.28114057,99.78794818868873,-0.008249766009853846,100.21205181131127,-0.6535410018024923,0.6535950342113025,0.2699164087990928,-0.2698940949304411
249624812.4062031,99.7878827012472,-0.0035359778880452815,100.2121172987528,-0.6535565274533635,0.6535796866016638,0.269909819630412,-0.269900255560921
250125062.53126565,99.78786960295012,0.0011786835559381094,100.21213039704988,0.653571984770861,-0.6535642648946428,-0.26990340069483937,0.2699065887835341
250625312.65632814,99.78790889703255,0.0058930538858107066,100.21209110296745,0.6535873699078296,-0.6535487729284748,-0.26989715357570593,0.2699130930362266
251125562.78139067,99.78800057378955,0.010605968738278205,100.21199942621045,0.6536026790352023,-0.6535332145589863,-0.2698910798136908,0.26991976671448936
251625812.9064532,99.78814461057863,0.015316264108430962,100.21185538942137,0.6536179083429674,-0.6535175936586209,-0.26988518090644625,0.26992660817174885
252126063.03151575,99.78834097182528,0.020022776637234552,100.21165902817472,0.6536330540411386,-0.6535019141154529,-0.2698794583082299,0.2699336157197725
252626313.15657827,99.78858960903182,0.024724343901583786,100.21141039096818,0.6536481123607285,-0.6534861798321882,-0.26987391342954453,0.26994078762908763
253126563.28164083,99.78889046078936,0.02941980469921919,100.21110953921064,0.6536630795547007,-0.6534703947251775,-0.269868547636796,0.2699481221294047
253626813.40670335,99.78924345279297,0.03410799933661052,100.21075654720703,0.6536779518989261,-0.6534545627234156,-0.26986336225195695,0.269955617410055
254127063.53176588,99.78964849785994,0.03878776991321056,100.21035150214006,0.6536927256931232,-0.6534386877675477,-0.2698583585522462,0.2699632716204333
254627313.65682837,99.79010549595141,0.04345796061015147,100.20989450404859,0.6537073972618083,-0.6534227738088564,-0.26985353776981363,0.269971082870459
255127563.78189093,99.79061433419722,0.04811741797570068,100.20938566580278,0.6537219629552287,-0.6534068248082561,-0.26984890109143983,0.2699790492310426
255627813.90695345,99.79117488692344,0.052764991207442595,100.20882511307656,0.6537364191502824,-0.6533908447352934,-0.26984444965824944,0.2699871687345573
256128064.03201598,99.79178701568375,0.0573995324392049,100.20821298431625,0.6537507622514467,-0.6533748375671267,-0.26984018456543074,0.26999543937533016
256628314.15707853,99.79245056929325,0.06201989702187567,100.20754943070675,0.6537649886916823,-0.6533588072875233,-0.2698361068619717,0.27000385911013225
257128564.28214106,99.79316538386624,0.06662494380932944,100.20683461613376,0.6537790949333497,-0.653342757885834,-0.2698322175504026,0.27001242585869023
257628814.40720358,99.7939312828565,0.07121353543865261,100.2060687171435,0.6537930774691013,-0.6533266933559835,-0.26982851758655446,0.2700211375041979
258129064.5322661,99.79474807710056,0.07578453860893836,100.20525192289944,0.6538069328227635,-0.6533106176954614,-0.2698250078793291,0.27002999189383553
258629314.65732864,99.79561556486524,0.08033682436649218,100.20438443513476,0.6538206575502358,-0.6532945349042867,-0.26982168929047584,0.2700389868393139
259129564.78239116,99.79653353189663,0.08486926837836242,100.20346646810337,0.6538342482403456,-0.6532784489840081,-0.2698185626343872,0.2700481201174045
259629814.90745372,99.79750175147343,0.08938075121268059,100.20249824852657,0.6538477015157209,-0.653262363936679,-0.2698156286779016,0.2700573894704969
260130065.03251624,99.79851998446301,0.09387015861512903,100.20148001553699,0.6538610140336446,-0.6532462837638378,-0.2698128881401191,0.27006679260715727
260630315.15757877,99.79958797937996,0.09833638178206586,100.20041202062004,0.653874182486894,-0.6532302124654997,-0.26981034169223056,0.2700763272026927
261130565.28264132,99.80070547244907,0.1027783176380097,100.19929452755093,0.6538872036045872,-0.6532141540391275,-0.26980798995735544,0.27008599089973473
261630815.40770385,99.8018721876693,0.10719486910343519,100.1981278123307,0.6539000741529959,-0.6531981124786322,-0.2698058335103963,0.2700957813088144
262131065.53276634,99.80308783688332,0.11158494537087253,100.19691216311668,0.6539127909363763,-0.6531820917733406,-0.2698038728778998,0.2701056960089664
262631315.6578289,99.804352119848,0.11594746217172341,100.195647880152,0.6539253507977683,-0.6531660959069928,-0.26980210853793446,0.27011573254832416
263131565.78289142,99.8056647243077,0.12028134204105424,100.1943352756923,0.6539377506197811,-0.6531501288567408,-0.26980054091997957,0.2701258884447218
263631815.90795395,99.8070253260734,0.12458551459076211,100.1929746739266,0.6539499873254007,-0.6531341945921166,-0.2697991704048227,0.2701361611863263
264132066.0330165,99.80843358910073,0.12885891676690303,100.19156641089927,0.653962057878742,-0.6531182970740497,-0.26979799732447485,0.27014654823224565
264632316.15807903,99.80988916557378,0.13310049311528835,100.19011083442622,0.653973959285822,-0.653102440253853,-0.2697970219620932,0.2701570470131667
265132566.28314155,99.81139169599213,0.13730919604507624,100.18860830400787,0.6539856885953195,-0.6530866280722114,-0.2697962445519177,0.2701676549320007
265632816.4082041,99.81294080925753,0.14148398608161675,100.18705919074247,0.6539972428992992,-0.6530708644582068,-0.2697956652792207,0.27017836936451506
266133066.5332666,99.8145361227666,0.14562383212616384,100.1854638772334,0.6540086193339494,-0.6530551533283114,-0.26979528428026767,0.2701891876599923
266633316.65832913,99.81617724250604,0.1497277117124319,100.18382275749396,0.6540198150803039,-0.6530394985853922,-0.2697951016422895,0.27020010714189435
267133566.78339168,99.81786376314932,0.15379461125716806,100.18213623685068,0.6540308273649426,-0.6530239041177305,-0.2697951174034689,0.2702111251085235
267633816.9084542,99.81959526815587,0.15782352630863053,100.18040473184413,0.6540416534606787,-0.6530083737980478,-0.2697953315529372,0.2702222388336892
268134067.03351673,99.8213713298748,0.161813461796597,100.1786286701252,0.6540522906872449,-0.6529929114825208,-0.26979574403078416,0.27023344556739104
268634317.1585793,99.82319150965174,0.16576343228086007,100.17680849034826,0.6540627364119694,-0.6529775210097979,-0.26979635472808,0.2702447425365115
269134567.2836418,99.82505535793429,0.16967246218817153,100.17494464206571,0.6540729880504139,-0.6529622062000572,-0.26979716348690846,0.2702561269454875
269634817.40870434,99.82696241438643,0.17353958606050468,100.17303758561357,0.6540830430670349,-0.6529469708540147,-0.2697981701004143,0.27026759597702715
270135067.53376687,99.82891220799875,0.17736384878626762,100.17108779200125,0.6540928989757959,-0.6529318187519966,-0.2697993743128598,0.27027914679279014
270635317.6588294,99.83090425720833,0.1811443058433584,100.16909574279167,0.6541025533408005,-0.6529167536529598,-0.2698007758196964,0.27029077653411554
271135567.7838919,99.83293807001405,0.1848800235253643,100.16706192998595,0.6541120037768792,-0.6529017792935753,-0.26980237426764603,0.27030248232271287
271635817.90895444,99.83501314410178,0.1885700791791702,100.16498685589822,0.6541212479501952,-0.6528868993872616,-0.26980416925479644,0.27031426126139935
272136068.03401697,99.83712896696521,0.19221356142675822,100.16287103303479,0.6541302835788064,-0.6528721176232769,-0.2698061603307063,0.2703261104348033
272636318.15907955,99.83928501603377,0.19580957039294444,100.16071498396623,0.6541391084332334,-0.6528574376657837,-0.2698083469965239,0.27033802691009845
273136568.2841421,99.84148075880326,0.19935721793008032,100.15851924119674,0.654147720337014,-0.6528428631529206,-0.26981072870511924,0.27035000773774287
273636818.4092046,99.84371565296435,0.20285562783241465,100.15628434703565,0.6541561171672248,-0.652828397695911,-0.26981330486122307,0.2703620499521966
274137068.5342671,99.84598914653799,0.20630393605504904,100.15401085346201,0.6541642968550091,-0.6528140448781514,-0.26981607482158226,0.2703741505726698
274637318.65932965,99.8483006780128,0.20970129092890397,100.1516993219872,0.6541722573860844,-0.6527998082543072,-0.2698190378951271,0.2703863066038702
275137568.7843922,99.85064967648279,0.2130468533694103,100.14935032351721,0.6541799968012313,-0.6527856913494333,-0.2698221933431478,0.27039851503674484
